,property_type,operation_type,created_on,lat,lon,l2,bathrooms,price,surface,rooms_bedrooms,month,year
115913,Casa,Venta,2021-08-07,4.703,-74.057,Cundinamarca,3.0,740000000.0,,5.0,8,2021
115917,Apartamento,Venta,2021-08-07,4.697,-74.066,Cundinamarca,1.0,235000000.0,,1.0,8,2021
115919,Apartamento,Venta,2021-08-07,4.6972389901,-74.064726932,Cundinamarca,2.0,350000000.0,,2.0,8,2021
115920,Apartamento,Venta,2021-08-07,4.7109886,-74.072092,Cundinamarca,2.0,299000000.0,,3.0,8,2021
115922,Apartamento,Venta,2021-08-07,4.6079064,-74.1506111,Cundinamarca,2.0,250000000.0,,4.0,8,2021
115924,Apartamento,Venta,2021-08-07,6.206474473,-75.5746507645,Cundinamarca,2.0,515000000.0,,4.0,8,2021
115925,Casa,Venta,2021-08-07,4.6322795,-74.1961354,Cundinamarca,3.0,175000000.0,,5.0,8,2021
115926,Casa,Venta,2021-08-07,4.61106735,-74.1756976628,Cundinamarca,4.0,360000000.0,,7.0,8,2021
116321,Casa,Venta,2021-01-08,3.414,-76.525,Valle del Cauca,1.0,250000000.0,120.0,3.0,1,2021
116329,Casa,Venta,2021-01-08,4.8165203,-75.7019153,Risaralda,1.0,670000000.0,,4.0,1,2021
116333,Casa,Venta,2021-01-08,5.068,-75.487,Caldas,1.0,150000000.0,,2.0,1,2021
116335,Casa,Venta,2021-01-08,5.084,-75.528,Caldas,1.0,163000000.0,,2.0,1,2021
116336,Casa,Venta,2021-01-08,5.049,-75.506,Caldas,1.0,155000000.0,,2.0,1,2021
116337,Casa,Venta,2021-01-08,5.0663696,-75.4876088,Caldas,1.0,280000000.0,,3.0,1,2021
116338,Casa,Venta,2021-01-08,5.059,-75.498,Caldas,1.0,340000000.0,,3.0,1,2021
116340,Casa,Venta,2021-01-08,5.054,-75.498,Caldas,1.0,165000000.0,,3.0,1,2021
116341,Casa,Venta,2021-01-08,5.042,-75.515,Caldas,1.0,120000000.0,,2.0,1,2021
116343,Casa,Venta,2021-01-08,5.0639133,-75.5009433,Caldas,1.0,780000000.0,,2.0,1,2021
116344,Casa,Venta,2021-01-08,5.0729834,-75.4865417,Caldas,1.0,130000000.0,,3.0,1,2021
116501,Apartamento,Venta,2021-01-08,5.06,-75.509,Caldas,1.0,128000000.0,,1.0,1,2021
116511,Apartamento,Venta,2021-01-08,5.0659037,-75.4920703,Caldas,1.0,175000000.0,,2.0,1,2021
116516,Apartamento,Venta,2021-01-08,5.049,-75.506,Caldas,1.0,142000000.0,,3.0,1,2021
116517,Apartamento,Venta,2021-01-08,5.086,-75.527,Caldas,1.0,135000000.0,,3.0,1,2021
116521,Apartamento,Venta,2021-01-08,5.0472799,-75.4830966,Caldas,1.0,145000000.0,,1.0,1,2021
116525,Apartamento,Venta,2021-01-08,5.06,-75.486,Caldas,1.0,145000000.0,,3.0,1,2021
116534,Apartamento,Venta,2021-01-08,5.051,-75.481,Caldas,1.0,135000000.0,,1.0,1,2021
116535,Apartamento,Venta,2021-01-08,5.0863351,-75.5269421,Caldas,1.0,148000000.0,,2.0,1,2021
116537,Apartamento,Venta,2021-01-08,5.075,-75.522,Caldas,1.0,120000000.0,,1.0,1,2021
116539,Apartamento,Venta,2021-01-08,5.076,-75.522,Caldas,1.0,144000000.0,,1.0,1,2021
116543,Apartamento,Venta,2021-01-08,5.092,-75.547,Caldas,1.0,150000000.0,,3.0,1,2021
116551,Apartamento,Venta,2021-01-08,6.2420938,-75.593187,Antioquia,1.0,408615600.0,,1.0,1,2021
116576,Apartamento,Venta,2021-01-08,6.2524877,-75.5870569,Antioquia,1.0,220000000.0,,1.0,1,2021
116594,Apartamento,Venta,2021-01-08,4.726,-74.038,Cundinamarca,1.0,240000000.0,49.0,2.0,1,2021
116613,Apartamento,Venta,2021-01-08,4.704,-74.055,Cundinamarca,1.0,285000000.0,48.0,1.0,1,2021
116648,Apartamento,Venta,2021-01-08,11.009,-74.813,Atlántico,1.0,225000000.0,44.0,1.0,1,2021
116653,Apartamento,Venta,2021-01-08,11.0021644,-74.8295118,Atlántico,1.0,180000000.0,,1.0,1,2021
116713,Casa,Venta,2021-01-08,5.086,-75.527,Caldas,2.0,170000000.0,,3.0,1,2021
116715,Casa,Venta,2021-01-08,5.042,-75.515,Caldas,2.0,990000000.0,,3.0,1,2021
116716,Casa,Venta,2021-01-08,5.033,-75.461,Caldas,2.0,220000000.0,,4.0,1,2021
116720,Casa,Venta,2021-01-08,5.091,-75.512,Caldas,2.0,145000000.0,,3.0,1,2021
116721,Casa,Venta,2021-01-08,5.029,-75.462,Caldas,2.0,195000000.0,,2.0,1,2021
116722,Casa,Venta,2021-01-08,5.033,-75.461,Caldas,2.0,220000000.0,,3.0,1,2021
116724,Casa,Venta,2021-01-08,5.077,-75.526,Caldas,2.0,380000000.0,,4.0,1,2021
116726,Casa,Venta,2021-01-08,5.0776859,-75.5242286,Caldas,2.0,260000000.0,,3.0,1,2021
116738,Casa,Venta,2021-01-08,4.604,-74.181,Cundinamarca,2.0,135000000.0,56.0,4.0,1,2021
116744,Casa,Venta,2021-01-08,4.5817495,-74.1160535,Cundinamarca,2.0,230000000.0,,5.0,1,2021
116856,Apartamento,Venta,2021-01-08,7.891,-72.492,Norte de Santander,2.0,330000000.0,135.0,3.0,1,2021
116873,Apartamento,Venta,2021-01-08,3.4575763,-76.5589379,Valle del Cauca,2.0,210000000.0,,3.0,1,2021
116876,Apartamento,Venta,2021-01-08,3.457,-76.514,Valle del Cauca,2.0,130000000.0,55.0,3.0,1,2021
116881,Apartamento,Venta,2021-01-08,3.371,-76.52,Valle del Cauca,2.0,160000000.0,60.0,3.0,1,2021
116884,Apartamento,Venta,2021-01-08,3.404,-76.552,Valle del Cauca,2.0,260000000.0,93.0,3.0,1,2021
116896,Apartamento,Venta,2021-01-08,3.366,-76.514,Valle del Cauca,2.0,135000000.0,55.0,3.0,1,2021
116913,Apartamento,Venta,2021-01-08,5.348903,-72.400523,Casanare,2.0,312927920.0,,3.0,1,2021
116924,Apartamento,Venta,2021-01-08,6.173,-75.611,Antioquia,2.0,235000000.0,56.0,2.0,1,2021
116934,Apartamento,Venta,2021-01-08,4.4300539286,-75.1969110709,Tolima,2.0,240000000.0,,3.0,1,2021
116939,Apartamento,Venta,2021-01-08,4.7977033,-75.6920784,Risaralda,2.0,350000000.0,,2.0,1,2021
116946,Apartamento,Venta,2021-01-08,6.159,-75.586,Antioquia,2.0,250000000.0,108.0,4.0,1,2021
116950,Apartamento,Venta,2021-01-08,6.162,-75.582,Antioquia,2.0,240000000.0,67.0,3.0,1,2021
116979,Apartamento,Venta,2021-01-08,6.1472302,-75.6124887,Antioquia,2.0,360000000.0,,3.0,1,2021
116994,Apartamento,Venta,2021-01-08,6.1472302,-75.6124887,Antioquia,2.0,370000000.0,,3.0,1,2021
117005,Apartamento,Venta,2021-01-08,5.0863351,-75.5269421,Caldas,2.0,210000000.0,,3.0,1,2021
117006,Apartamento,Venta,2021-01-08,5.0476407,-75.48,Caldas,2.0,190000000.0,,3.0,1,2021
117021,Apartamento,Venta,2021-01-08,5.058,-75.525,Caldas,2.0,160000000.0,,3.0,1,2021
117024,Apartamento,Venta,2021-01-08,5.076,-75.525,Caldas,2.0,250000000.0,,3.0,1,2021
117027,Apartamento,Venta,2021-01-08,5.044,-75.479,Caldas,2.0,250000000.0,,3.0,1,2021
117028,Apartamento,Venta,2021-01-08,5.059,-75.525,Caldas,2.0,155000000.0,,3.0,1,2021
117029,Apartamento,Venta,2021-01-08,5.041,-75.483,Caldas,2.0,320000000.0,,3.0,1,2021
117031,Apartamento,Venta,2021-01-08,5.065,-75.52,Caldas,2.0,300000000.0,,4.0,1,2021
117032,Apartamento,Venta,2021-01-08,5.0511025,-75.4784284,Caldas,2.0,230000000.0,,3.0,1,2021
117034,Apartamento,Venta,2021-01-08,5.068,-75.517,Caldas,2.0,168000000.0,,5.0,1,2021
117036,Apartamento,Venta,2021-01-08,5.047,-75.48,Caldas,2.0,220000000.0,,3.0,1,2021
117041,Apartamento,Venta,2021-01-08,5.075,-75.522,Caldas,2.0,175000000.0,,2.0,1,2021
117045,Apartamento,Venta,2021-01-08,5.068,-75.517,Caldas,2.0,180000000.0,,3.0,1,2021
117046,Apartamento,Venta,2021-01-08,6.2609158,-75.5989846,Antioquia,2.0,225000000.0,,3.0,1,2021
117142,Apartamento,Venta,2021-01-08,6.247,-75.609,Antioquia,2.0,235000000.0,61.0,3.0,1,2021
117173,Apartamento,Venta,2021-01-08,4.747,-74.057,Cundinamarca,2.0,310000000.0,72.0,3.0,1,2021
117191,Apartamento,Venta,2021-01-08,4.679,-74.042,Cundinamarca,2.0,830000000.0,102.0,2.0,1,2021
117193,Apartamento,Venta,2021-01-08,4.64,-74.063,Cundinamarca,2.0,370000000.0,68.0,2.0,1,2021
117194,Apartamento,Venta,2021-01-08,4.694,-74.061,Cundinamarca,2.0,370000000.0,60.0,1.0,1,2021
117197,Apartamento,Venta,2021-01-08,4.707,-74.121,Cundinamarca,2.0,208000000.0,63.0,3.0,1,2021
117199,Apartamento,Venta,2021-01-08,4.670628,-74.053632,Cundinamarca,2.0,450000000.0,,2.0,1,2021
117203,Apartamento,Venta,2021-01-08,4.7034131,-74.030842,Cundinamarca,2.0,375000000.0,,1.0,1,2021
117205,Apartamento,Venta,2021-01-08,4.713,-74.12,Cundinamarca,2.0,219000000.0,58.0,2.0,1,2021
117210,Apartamento,Venta,2021-01-08,4.724,-74.049,Cundinamarca,2.0,435000000.0,71.0,2.0,1,2021
117215,Apartamento,Venta,2021-01-08,4.726,-74.03,Cundinamarca,2.0,370000000.0,100.0,2.0,1,2021
117218,Apartamento,Venta,2021-01-08,4.717,-74.055,Cundinamarca,2.0,296000000.0,70.0,3.0,1,2021
117227,Apartamento,Venta,2021-01-08,4.677,-74.043,Cundinamarca,2.0,678000000.0,61.0,1.0,1,2021
117231,Apartamento,Venta,2021-01-08,4.6084222,-74.069266,Cundinamarca,2.0,290000000.0,,1.0,1,2021
117237,Apartamento,Venta,2021-01-08,4.687,-74.036,Cundinamarca,2.0,440000000.0,59.0,1.0,1,2021
117243,Apartamento,Venta,2021-01-08,4.699,-74.041,Cundinamarca,2.0,550000000.0,100.0,2.0,1,2021
117273,Apartamento,Venta,2021-01-08,11.2036394,-74.2276856,Magdalena,2.0,255242540.0,,1.0,1,2021
117280,Apartamento,Venta,2021-01-08,11.006,-74.823,Atlántico,2.0,165000000.0,36.0,1.0,1,2021
117290,Apartamento,Venta,2021-01-08,11.011,-74.807,Atlántico,2.0,380000000.0,105.0,2.0,1,2021
117309,Apartamento,Venta,2021-01-08,10.983,-74.833,Atlántico,2.0,220000000.0,68.0,3.0,1,2021
117313,Apartamento,Venta,2021-01-08,11.017,-74.824,Atlántico,2.0,390000000.0,90.0,2.0,1,2021
117319,Apartamento,Venta,2021-01-08,10.986,-74.803,Atlántico,2.0,215000000.0,100.0,3.0,1,2021
117320,Apartamento,Venta,2021-01-08,11.0,-74.822,Atlántico,2.0,383000000.0,110.0,3.0,1,2021
117327,Apartamento,Venta,2021-01-08,11.0,-74.82,Atlántico,2.0,250000000.0,69.0,2.0,1,2021
117338,Apartamento,Venta,2021-01-08,7.064,-73.077,Santander,2.0,160000000.0,64.0,3.0,1,2021
117343,Apartamento,Venta,2021-01-08,7.0698796,-73.1152013,Santander,2.0,560000000.0,,3.0,1,2021
117354,Casa,Venta,2021-01-08,7.838,-72.474,Norte de Santander,3.0,190000000.0,106.0,4.0,1,2021
117357,Casa,Venta,2021-01-08,3.417,-76.541,Valle del Cauca,3.0,490000000.0,100.0,4.0,1,2021
117359,Casa,Venta,2021-01-08,3.437,-76.548,Valle del Cauca,3.0,850000000.0,320.0,4.0,1,2021
117364,Casa,Venta,2021-01-08,3.393311,-76.5358173,Valle del Cauca,3.0,550000000.0,,3.0,1,2021
117374,Casa,Venta,2021-01-08,4.6535489,-74.4629293,Cundinamarca,3.0,290000000.0,,4.0,1,2021
117375,Casa,Venta,2021-01-08,4.811382,-75.7966,Risaralda,3.0,240000000.0,,3.0,1,2021
117378,Casa,Venta,2021-01-08,4.8074139,-75.6808484,Risaralda,3.0,680000000.0,,4.0,1,2021
117379,Casa,Venta,2021-01-08,4.807,-75.751,Risaralda,3.0,280000000.0,110.0,3.0,1,2021
117419,Casa,Venta,2021-01-08,4.658,-74.0,Cundinamarca,3.0,1300000000.0,1789.0,4.0,1,2021
117421,Casa,Venta,2021-01-08,5.067,-75.486,Caldas,3.0,290000000.0,,4.0,1,2021
117423,Casa,Venta,2021-01-08,5.061,-75.503,Caldas,3.0,320000000.0,,4.0,1,2021
117425,Casa,Venta,2021-01-08,5.068,-75.505,Caldas,3.0,285000000.0,,3.0,1,2021
117426,Casa,Venta,2021-01-08,5.0621413253,-75.5076548574,Caldas,3.0,290000000.0,,4.0,1,2021
117427,Casa,Venta,2021-01-08,5.076,-75.526,Caldas,3.0,295000000.0,,7.0,1,2021
117444,Casa,Venta,2021-01-08,7.845,-72.502,Norte de Santander,3.0,190000000.0,79.0,3.0,1,2021
117447,Casa,Venta,2021-01-08,4.698,-74.071,Cundinamarca,3.0,1500000000.0,264.0,4.0,1,2021
117450,Casa,Venta,2021-01-08,4.703,-74.057,Cundinamarca,3.0,800000000.0,175.0,5.0,1,2021
117457,Casa,Venta,2021-01-08,4.708,-74.114,Cundinamarca,3.0,450000000.0,182.0,8.0,1,2021
117474,Casa,Venta,2021-01-08,11.015,-74.813,Atlántico,3.0,400000000.0,130.0,3.0,1,2021
117482,Casa,Venta,2021-01-08,4.126,-73.61,Meta,3.0,220000000.0,,3.0,1,2021
117513,Apartamento,Venta,2021-01-08,3.368,-76.515,Valle del Cauca,3.0,381000000.0,90.0,2.0,1,2021
117520,Apartamento,Venta,2021-01-08,4.8063424,-75.6886697,Risaralda,3.0,531091000.0,,2.0,1,2021
117522,Apartamento,Venta,2021-01-08,4.796,-75.689,Risaralda,3.0,380000000.0,117.0,2.0,1,2021
117524,Apartamento,Venta,2021-01-08,4.8063424,-75.6886697,Risaralda,3.0,436512000.0,,2.0,1,2021
117525,Apartamento,Venta,2021-01-08,4.808,-75.762,Risaralda,3.0,260000000.0,92.0,3.0,1,2021
117537,Apartamento,Venta,2021-01-08,10.444,-75.522,Bolívar,3.0,700000000.0,123.0,3.0,1,2021
117546,Apartamento,Venta,2021-01-08,5.076,-75.526,Caldas,3.0,320000000.0,,3.0,1,2021
117566,Apartamento,Venta,2021-01-08,4.674,-74.056,Cundinamarca,3.0,710000000.0,90.0,2.0,1,2021
117569,Apartamento,Venta,2021-01-08,4.73,-74.034,Cundinamarca,3.0,520000000.0,104.0,3.0,1,2021
117571,Apartamento,Venta,2021-01-08,4.697,-74.084,Cundinamarca,3.0,520000000.0,104.0,3.0,1,2021
117584,Apartamento,Venta,2021-01-08,4.7114606,-74.0732498,Cundinamarca,3.0,385000000.0,,3.0,1,2021
117586,Apartamento,Venta,2021-01-08,4.756,-74.07,Cundinamarca,3.0,580000000.0,90.0,3.0,1,2021
117615,Casa,Venta,2021-01-08,7.926,-72.487,Norte de Santander,4.0,360000000.0,120.0,3.0,1,2021
117634,Casa,Venta,2021-01-08,6.0022666,-75.4142346,Antioquia,4.0,2000000000.0,,3.0,1,2021
117638,Casa,Venta,2021-01-08,4.808,-75.711,Risaralda,4.0,380000000.0,191.0,3.0,1,2021
117642,Casa,Venta,2021-01-08,4.801,-75.687,Risaralda,4.0,850000000.0,208.0,3.0,1,2021
117656,Casa,Venta,2021-01-08,10.3775131,-75.4610335,Bolívar,4.0,580000000.0,,5.0,1,2021
117657,Casa,Venta,2021-01-08,5.054,-75.481,Caldas,4.0,540000000.0,,5.0,1,2021
117658,Casa,Venta,2021-01-08,5.05,-75.492,Caldas,4.0,400000000.0,,6.0,1,2021
117660,Casa,Venta,2021-01-08,5.043,-75.534,Caldas,4.0,160000000.0,,5.0,1,2021
117668,Casa,Venta,2021-01-08,4.737,-74.045,Cundinamarca,4.0,950000000.0,230.0,6.0,1,2021
117679,Casa,Venta,2021-01-08,11.008,-74.833,Atlántico,4.0,550000000.0,250.0,4.0,1,2021
117682,Casa,Venta,2021-01-08,11.014,-74.808,Atlántico,4.0,880000000.0,368.0,4.0,1,2021
117683,Casa,Venta,2021-01-08,10.979,-74.772,Atlántico,4.0,440000000.0,162.0,3.0,1,2021
117685,Casa,Venta,2021-01-08,4.1314869251,-73.5994884397,Meta,4.0,310000000.0,,4.0,1,2021
117702,Apartamento,Venta,2021-01-08,3.429,-76.549,Valle del Cauca,4.0,530000000.0,140.0,3.0,1,2021
117704,Apartamento,Venta,2021-01-08,3.461,-76.529,Valle del Cauca,4.0,240000000.0,107.0,3.0,1,2021
117705,Apartamento,Venta,2021-01-08,3.458,-76.554,Valle del Cauca,4.0,980000000.0,191.0,4.0,1,2021
117719,Apartamento,Venta,2021-01-08,4.719,-74.077,Cundinamarca,4.0,660000000.0,149.0,3.0,1,2021
117730,Casa,Venta,2021-01-08,3.389,-76.544,Valle del Cauca,5.0,1490000000.0,901.0,3.0,1,2021
117755,Casa,Venta,2021-01-08,4.701,-73.979,Cundinamarca,5.0,1400000000.0,1196.0,4.0,1,2021
117797,Apartamento,Venta,2021-01-08,3.343,-76.536,Valle del Cauca,5.0,1100000000.0,168.0,3.0,1,2021
119994,Apartamento,Venta,2020-10-20,10.393227,-75.483231,Bolívar,1.0,614038836.0,,1.0,10,2020
119995,Apartamento,Venta,2020-10-20,10.413,-75.522,Bolívar,1.0,180000000.0,58.0,1.0,10,2020
120007,Apartamento,Venta,2020-10-20,4.5778361401,-74.1523130125,Cundinamarca,1.0,120000000.0,,1.0,10,2020
120009,Apartamento,Venta,2020-10-20,4.5773029122,-74.1521247121,Cundinamarca,1.0,120000000.0,,1.0,10,2020
120053,Casa,Venta,2020-10-20,10.4439468,-73.2387871,Cesar,1.0,210000000.0,,3.0,10,2020
120055,Apartamento,Venta,2020-10-20,6.155,-75.598,Antioquia,1.0,310000000.0,67.0,3.0,10,2020
120057,Apartamento,Venta,2020-10-20,6.1890684,-75.5799692,Antioquia,1.0,320000000.0,,3.0,10,2020
120059,Apartamento,Venta,2020-10-20,4.758,-74.103,Cundinamarca,1.0,148000000.0,52.0,3.0,10,2020
120061,Apartamento,Venta,2020-10-20,4.5556095,-74.0905521,Cundinamarca,1.0,130000000.0,,3.0,10,2020
120064,Casa,Venta,2020-10-20,3.4229494,-76.5223452,Valle del Cauca,1.0,180000000.0,,5.0,10,2020
121020,Apartamento,Venta,2020-10-20,4.709,-74.031,Cundinamarca,2.0,310000000.0,62.0,1.0,10,2020
121021,Apartamento,Venta,2020-10-20,10.997,-74.816,Atlántico,2.0,195000000.0,62.0,1.0,10,2020
121026,Apartamento,Venta,2020-10-20,6.1784679,-75.5744043,Antioquia,2.0,735000000.0,,2.0,10,2020
121027,Apartamento,Venta,2020-10-20,6.1530742,-75.6180685,Antioquia,2.0,230000000.0,,2.0,10,2020
121028,Apartamento,Venta,2020-10-20,10.45,-75.517,Bolívar,2.0,550000000.0,104.0,2.0,10,2020
121033,Apartamento,Venta,2020-10-20,6.2262923,-75.559633,Antioquia,2.0,370000000.0,,2.0,10,2020
121035,Apartamento,Venta,2020-10-20,6.1932511,-75.5619703,Antioquia,2.0,550000000.0,,2.0,10,2020
121037,Apartamento,Venta,2020-10-20,6.3081815,-75.5717804,Antioquia,2.0,345000000.0,,2.0,10,2020
121043,Apartamento,Venta,2020-10-20,4.648,-74.058,Cundinamarca,2.0,360000000.0,56.0,2.0,10,2020
121044,Apartamento,Venta,2020-10-20,4.7,-74.04,Cundinamarca,2.0,430000000.0,90.0,2.0,10,2020
121045,Apartamento,Venta,2020-10-20,4.708,-74.031,Cundinamarca,2.0,390000000.0,65.0,2.0,10,2020
121050,Apartamento,Venta,2020-10-20,4.75,-74.049,Cundinamarca,2.0,220000000.0,63.0,2.0,10,2020
121055,Apartamento,Venta,2020-10-20,4.673,-74.059,Cundinamarca,2.0,1100000000.0,100.0,2.0,10,2020
121061,Casa,Venta,2020-10-20,4.8360391215,-75.6707645838,Risaralda,2.0,195000000.0,,3.0,10,2020
121062,Casa,Venta,2020-10-20,7.907,-72.497,Norte de Santander,2.0,195000000.0,110.0,3.0,10,2020
121064,Casa,Venta,2020-10-20,4.7058593065,-74.0974865065,Cundinamarca,2.0,420000000.0,,3.0,10,2020
121065,Apartamento,Venta,2020-10-20,4.8375016208,-75.6798636642,Risaralda,2.0,140000000.0,,3.0,10,2020
121069,Apartamento,Venta,2020-10-20,3.371,-76.52,Valle del Cauca,2.0,175000000.0,60.0,3.0,10,2020
121070,Apartamento,Venta,2020-10-20,3.482,-76.494,Valle del Cauca,2.0,165000000.0,60.0,3.0,10,2020
121073,Apartamento,Venta,2020-10-20,3.387,-76.548,Valle del Cauca,2.0,180000000.0,63.0,3.0,10,2020
121074,Apartamento,Venta,2020-10-20,3.4451948,-76.5534652,Valle del Cauca,2.0,355000000.0,,3.0,10,2020
121079,Apartamento,Venta,2020-10-20,3.462,-76.508,Valle del Cauca,2.0,145000000.0,62.0,3.0,10,2020
121080,Apartamento,Venta,2020-10-20,3.359,-76.52,Valle del Cauca,2.0,245000000.0,66.0,3.0,10,2020
121081,Apartamento,Venta,2020-10-20,3.365,-76.518,Valle del Cauca,2.0,165000000.0,54.0,3.0,10,2020
121082,Apartamento,Venta,2020-10-20,3.383,-76.536,Valle del Cauca,2.0,300000000.0,130.0,3.0,10,2020
121083,Apartamento,Venta,2020-10-20,3.364,-76.495,Valle del Cauca,2.0,155000000.0,55.0,3.0,10,2020
121085,Apartamento,Venta,2020-10-20,3.482,-76.494,Valle del Cauca,2.0,150000000.0,60.0,3.0,10,2020
121086,Apartamento,Venta,2020-10-20,6.3363408,-75.5651454,Antioquia,2.0,160000000.0,,3.0,10,2020
121087,Apartamento,Venta,2020-10-20,6.346,-75.534,Antioquia,2.0,220000000.0,69.0,3.0,10,2020
121088,Apartamento,Venta,2020-10-20,4.7155494,-74.2136459,Cundinamarca,2.0,320000000.0,,3.0,10,2020
121089,Apartamento,Venta,2020-10-20,2.9315916,-75.2593908,Huila,2.0,290000000.0,,3.0,10,2020
121094,Apartamento,Venta,2020-10-20,4.206,-74.643,Tolima,2.0,380000000.0,81.0,3.0,10,2020
121097,Apartamento,Venta,2020-10-20,4.808,-75.705,Risaralda,2.0,200000000.0,60.0,3.0,10,2020
121098,Apartamento,Venta,2020-10-20,6.1723897,-75.5728658,Antioquia,2.0,395000000.0,,3.0,10,2020
121101,Apartamento,Venta,2020-10-20,6.1540871,-75.5980507,Antioquia,2.0,335000000.0,,3.0,10,2020
121106,Apartamento,Venta,2020-10-20,6.1532834,-75.6051059,Antioquia,2.0,340000000.0,,3.0,10,2020
121111,Apartamento,Venta,2020-10-20,10.415,-75.536,Bolívar,2.0,660000000.0,131.0,3.0,10,2020
121114,Apartamento,Venta,2020-10-20,5.0584729,-75.4735544,Caldas,2.0,180000000.0,,3.0,10,2020
121119,Apartamento,Venta,2020-10-20,6.2207878,-75.6037584,Antioquia,2.0,260000000.0,,3.0,10,2020
121120,Apartamento,Venta,2020-10-20,6.2432803,-75.5599277,Antioquia,2.0,235000000.0,,3.0,10,2020
121122,Apartamento,Venta,2020-10-20,6.218,-75.566,Antioquia,2.0,570000000.0,104.0,3.0,10,2020
121125,Apartamento,Venta,2020-10-20,6.195,-75.573,Antioquia,2.0,430000000.0,87.0,3.0,10,2020
121126,Apartamento,Venta,2020-10-20,6.2270909,-75.5616564,Antioquia,2.0,180000000.0,,3.0,10,2020
121131,Apartamento,Venta,2020-10-20,6.2249707,-75.5609906,Antioquia,2.0,380000000.0,,3.0,10,2020
121142,Apartamento,Venta,2020-10-20,6.23187962,-75.5925193761,Antioquia,2.0,350000000.0,,3.0,10,2020
121145,Apartamento,Venta,2020-10-20,7.834,-72.506,Norte de Santander,2.0,158000000.0,69.0,3.0,10,2020
121146,Apartamento,Venta,2020-10-20,4.639,-74.15,Cundinamarca,2.0,185000000.0,53.0,3.0,10,2020
121147,Apartamento,Venta,2020-10-20,4.683,-74.099,Cundinamarca,2.0,420000000.0,86.0,3.0,10,2020
121148,Apartamento,Venta,2020-10-20,4.724,-74.03,Cundinamarca,2.0,320000000.0,70.0,3.0,10,2020
121154,Apartamento,Venta,2020-10-20,4.7440344,-74.0331236,Cundinamarca,2.0,330000000.0,,3.0,10,2020
121155,Apartamento,Venta,2020-10-20,4.701131,-74.0469787,Cundinamarca,2.0,680000000.0,,3.0,10,2020
121157,Apartamento,Venta,2020-10-20,4.685618,-74.0843523,Cundinamarca,2.0,320000000.0,,3.0,10,2020
121160,Apartamento,Venta,2020-10-20,4.665,-74.046,Cundinamarca,2.0,500000000.0,76.0,3.0,10,2020
121170,Apartamento,Venta,2020-10-20,7.113,-73.13,Santander,2.0,180000000.0,63.0,3.0,10,2020
121173,Apartamento,Venta,2020-10-20,4.327,-74.41,Cundinamarca,2.0,240000000.0,76.0,3.0,10,2020
121177,Apartamento,Venta,2020-10-20,10.9925887,-74.8003174,Atlántico,2.0,285000000.0,,3.0,10,2020
121181,Casa,Venta,2020-10-20,4.4376574,-75.207522,Tolima,2.0,370000000.0,,4.0,10,2020
121183,Casa,Venta,2020-10-20,10.3886858,-75.4733588,Bolívar,2.0,380000000.0,,4.0,10,2020
121184,Casa,Venta,2020-10-20,6.2418765,-75.5588571,Antioquia,2.0,360000000.0,,4.0,10,2020
121188,Apartamento,Venta,2020-10-20,6.2253635,-75.5960646,Antioquia,2.0,380000000.0,,4.0,10,2020
121529,Apartamento,Venta,2020-10-20,4.652,-74.049,Cundinamarca,3.0,1100000000.0,127.0,2.0,10,2020
121530,Apartamento,Venta,2020-10-20,4.714,-74.036,Cundinamarca,3.0,450000000.0,76.0,2.0,10,2020
121531,Apartamento,Venta,2020-10-20,4.715,-74.035,Cundinamarca,3.0,470000000.0,79.0,2.0,10,2020
121533,Casa,Venta,2020-10-20,3.464,-76.505,Valle del Cauca,3.0,200000000.0,81.0,3.0,10,2020
121535,Casa,Venta,2020-10-20,3.4,-76.55,Valle del Cauca,3.0,300000000.0,95.0,3.0,10,2020
121536,Casa,Venta,2020-10-20,4.866,-74.045,Cundinamarca,3.0,460000000.0,137.0,3.0,10,2020
121541,Casa,Venta,2020-10-20,6.166,-75.567,Antioquia,3.0,750000000.0,153.0,3.0,10,2020
121543,Casa,Venta,2020-10-20,2.4519289,-76.6002361,Cauca,3.0,220000000.0,,3.0,10,2020
121544,Casa,Venta,2020-10-20,7.834,-72.506,Norte de Santander,3.0,280000000.0,220.0,3.0,10,2020
121545,Casa,Venta,2020-10-20,4.5776364143,-74.152242499,Cundinamarca,3.0,400000000.0,,3.0,10,2020
121546,Casa,Venta,2020-10-20,4.685,-74.071,Cundinamarca,3.0,890000000.0,173.0,3.0,10,2020
121547,Casa,Venta,2020-10-20,11.019,-74.823,Atlántico,3.0,470000000.0,137.0,3.0,10,2020
121550,Apartamento,Venta,2020-10-20,7.882,-72.463,Norte de Santander,3.0,260000000.0,80.0,3.0,10,2020
121551,Apartamento,Venta,2020-10-20,3.3884783,-76.5415978,Valle del Cauca,3.0,350000000.0,,3.0,10,2020
121553,Apartamento,Venta,2020-10-20,3.381,-76.536,Valle del Cauca,3.0,355000000.0,110.0,3.0,10,2020
121557,Apartamento,Venta,2020-10-20,6.179,-75.572,Antioquia,3.0,580000000.0,127.0,3.0,10,2020
121559,Apartamento,Venta,2020-10-20,4.29,-74.776,Cundinamarca,3.0,340000000.0,93.0,3.0,10,2020
121560,Apartamento,Venta,2020-10-20,6.152,-75.607,Antioquia,3.0,460000000.0,114.0,3.0,10,2020
